Timestamp,Source IP,Destination Port,Protocol,Bytes Transferred,IOT Devices,Response Time,Status
2024-03-01 15:38:49,217.228.195.131,42460,ICMP,51649,smart camera system,133,success
2024-04-12 04:31:09,28.179.221.104,14270,UDP,6092,smart vaccums,352,failure
2024-04-07 08:48:34,240.207.187.170,56760,UDP,34093,smart camera system,4,failure
2024-07-20 17:53:43,215.3.18.75,22519,UDP,71208,smart bulb system,233,success
2024-07-16 12:21:21,192.244.150.37,18190,ICMP,53902,alexa,364,timeout
2024-03-13 02:53:20,182.224.240.94,23414,ICMP,15005,alexa,441,success
2024-01-23 13:12:43,77.54.76.177,65024,TCP,82306,smart camera system,162,failure
2024-04-12 09:09:40,230.41.247.200,55972,ICMP,24077,smart camera system,148,timeout
2024-04-22 03:36:14,116.197.115.133,4839,UDP,15898,alexa,189,success
2024-07-18 02:38:54,164.148.68.227,13774,UDP,88586,smart camera system,225,failure
2024-08-18 18:58:13,215.12.234.83,18201,UDP,35502,smart camera system,496,failure
2024-04-01 18:30:10,246.148.224.197,60335,TCP,46783,smart camera system,53,failure
2024-01-30 10:35:05,123.254.4.253,53753,UDP,55719,smart bulb system,432,success
2024-06-18 11:04:28,117.182.239.80,3176,UDP,82388,smart vaccums,99,timeout
2024-06-03 00:16:06,134.5.62.83,16505,UDP,16598,alexa,420,success
2024-08-18 05:35:50,8.178.87.203,41731,UDP,11541,alexa,29,timeout
2024-07-13 06:15:42,111.149.36.166,10853,UDP,83411,alexa,494,success
2024-02-16 01:40:56,99.176.217.56,1284,TCP,99589,smart vaccums,36,success
2024-02-15 19:42:09,196.180.87.13,1902,TCP,65656,smart camera system,203,failure
2024-04-23 14:18:25,246.107.175.177,43446,ICMP,57348,alexa,327,success
2024-06-10 11:32:24,43.25.1.109,32754,TCP,60800,smart camera system,337,timeout
2024-02-25 14:49:18,219.187.65.153,29545,TCP,22469,smart camera system,92,timeout
2024-03-24 08:51:35,224.191.136.12,4569,ICMP,96439,alexa,192,failure
2024-03-07 13:25:57,27.195.89.23,22336,UDP,16310,smart vaccums,359,success
2024-07-17 06:00:15,223.98.232.146,11548,ICMP,8209,smart camera system,246,timeout
2024-03-20 13:59:53,54.253.16.181,15873,TCP,5334,smart vaccums,271,failure
2024-07-25 13:04:09,87.46.180.206,60886,TCP,65667,alexa,230,success
2024-02-06 10:54:57,150.116.121.136,61543,TCP,64737,smart bulb system,80,failure
2024-05-30 09:47:49,16.168.83.69,62011,TCP,34565,smart bulb system,20,timeout
2024-06-13 04:24:16,131.60.111.123,19451,TCP,96050,smart bulb system,244,timeout
2024-03-06 17:52:06,34.35.128.122,37297,ICMP,22378,smart vaccums,225,success
2024-02-24 17:05:33,184.152.44.98,16780,UDP,21693,smart camera system,324,success
2024-05-01 22:11:21,198.252.103.94,43694,ICMP,63284,smart camera system,37,failure
2024-03-25 09:13:50,220.173.75.77,30246,TCP,97385,smart bulb system,9,success
2024-05-04 13:50:04,22.39.230.174,19656,ICMP,3679,smart camera system,216,failure
2024-05-07 12:39:19,139.123.192.213,34893,UDP,62332,smart bulb system,206,timeout
2024-03-24 11:09:47,98.131.243.8,24926,TCP,6983,alexa,77,success
2024-03-23 15:11:38,89.189.249.81,45765,UDP,86759,smart vaccums,447,failure
2024-03-28 01:27:39,113.238.25.252,44245,TCP,56512,smart bulb system,465,failure
2024-05-18 04:24:22,79.108.7.151,52196,TCP,42260,smart bulb system,167,failure
2024-08-07 03:17:08,80.141.77.209,17936,UDP,31754,smart vaccums,447,timeout
2024-07-25 19:25:50,96.100.120.68,62138,ICMP,12186,smart camera system,126,timeout
2024-08-08 11:30:37,176.198.228.226,23487,ICMP,31861,alexa,498,failure
2024-08-08 18:54:57,76.37.41.32,40626,ICMP,9223,smart camera system,42,success
2024-05-13 21:36:13,26.128.213.169,60416,TCP,7325,smart vaccums,171,success
2024-02-11 17:44:31,193.237.201.33,21420,UDP,50176,smart camera system,336,failure
2024-04-17 01:20:33,57.85.64.89,1868,ICMP,53025,smart bulb system,435,success
2024-01-01 17:29:18,176.250.120.120,13768,TCP,4135,alexa,484,failure
2024-08-08 11:06:34,78.22.33.111,26428,TCP,7097,smart bulb system,114,failure
2024-06-28 20:18:58,42.147.131.227,4318,TCP,97947,alexa,348,success
2024-01-17 07:12:07,81.195.66.255,31241,UDP,17664,smart vaccums,139,timeout
2024-05-26 18:35:30,67.107.221.134,46369,UDP,32958,alexa,390,success
2024-08-11 14:00:12,115.188.213.231,23761,ICMP,8778,alexa,403,timeout
2024-02-03 13:14:34,72.58.214.197,50286,TCP,50690,alexa,225,failure
2024-08-04 21:29:45,100.91.214.169,8441,ICMP,7528,smart camera system,323,failure
2024-08-03 03:30:35,118.160.203.65,12986,TCP,85326,smart camera system,467,success
2024-06-21 17:15:48,202.214.118.10,14489,UDP,74084,smart camera system,496,success
2024-08-02 00:33:56,72.167.35.59,47194,ICMP,36432,smart vaccums,411,success
2024-08-13 03:25:05,0.244.225.245,23744,ICMP,17704,smart vaccums,467,timeout
2024-05-18 00:02:22,36.172.155.217,43932,TCP,47150,smart bulb system,264,failure
2024-02-22 07:22:57,243.81.87.32,40161,UDP,45694,smart bulb system,1,timeout
2024-07-22 15:11:34,135.57.7.44,32639,UDP,41404,smart vaccums,271,failure
2024-08-17 08:00:43,169.7.28.175,7470,UDP,53305,alexa,76,failure
2024-03-05 08:37:09,205.149.20.130,10423,TCP,61352,smart camera system,242,timeout
2024-05-08 18:13:15,146.13.234.183,59629,UDP,26298,smart camera system,66,success
2024-06-27 21:53:36,63.198.123.180,45858,UDP,98598,smart vaccums,248,success
2024-05-11 18:02:05,91.183.206.79,46170,UDP,51900,alexa,321,timeout
2024-06-09 14:10:00,30.121.180.163,29850,ICMP,98077,smart camera system,454,timeout
2024-01-07 00:07:22,119.146.38.178,43657,ICMP,39166,smart camera system,431,failure
2024-06-09 04:01:41,128.109.170.21,11074,ICMP,62501,alexa,385,failure
2024-02-10 05:21:31,190.169.243.122,44524,UDP,15291,smart vaccums,55,timeout
2024-01-28 23:20:30,72.6.134.135,63960,UDP,26925,smart camera system,357,failure
2024-02-20 19:11:34,50.120.112.150,2522,TCP,14778,smart camera system,139,failure
2024-06-03 06:57:10,194.135.40.130,21331,TCP,89746,alexa,458,success
2024-06-14 12:12:48,36.83.189.84,63508,TCP,35204,smart camera system,0,success
2024-03-08 17:45:58,204.179.38.210,8812,ICMP,37486,smart bulb system,201,success
2024-02-15 21:50:04,220.72.58.225,61067,ICMP,63541,smart bulb system,408,failure
2024-07-21 02:40:10,23.36.173.15,58239,TCP,14280,alexa,51,success
2024-02-18 06:25:49,109.224.218.129,61047,ICMP,28493,smart vaccums,362,timeout
2024-04-07 09:44:23,234.108.50.5,58748,UDP,95066,alexa,331,success
2024-06-23 18:44:29,253.151.136.69,10515,TCP,77776,smart bulb system,487,timeout
2024-02-15 23:56:12,54.139.31.238,55080,TCP,25858,smart camera system,61,failure
2024-03-16 15:12:10,32.213.234.168,2585,TCP,50486,smart camera system,496,failure
2024-04-27 17:30:52,219.254.171.109,36090,ICMP,37321,alexa,63,timeout
2024-06-25 13:41:22,59.106.68.113,8090,UDP,43786,smart vaccums,94,success
2024-08-17 12:05:09,27.0.152.248,30399,ICMP,26762,smart bulb system,193,failure
2024-05-20 04:05:48,102.188.37.254,36117,ICMP,21163,smart vaccums,45,failure
2024-04-08 19:19:08,61.191.53.1,26766,TCP,88420,smart camera system,353,failure
2024-05-16 14:53:42,226.168.234.224,11275,UDP,61700,smart bulb system,447,success
2024-05-28 02:00:54,16.197.105.251,46891,TCP,65182,smart bulb system,67,failure
2024-04-11 23:37:46,185.26.23.30,28414,TCP,54686,smart camera system,13,failure
2024-07-08 18:40:50,41.3.229.201,15574,TCP,68860,smart camera system,339,success
2024-03-25 22:28:02,197.83.72.78,47881,UDP,25460,smart camera system,117,timeout
2024-06-02 00:32:53,146.36.30.30,56951,ICMP,83789,smart vaccums,461,success
2024-04-27 17:04:44,162.184.175.123,64659,UDP,61663,smart vaccums,292,failure
2024-05-06 21:22:01,2.42.55.166,14985,ICMP,68190,smart vaccums,287,timeout
2024-08-15 22:52:13,111.213.166.212,53324,TCP,43997,smart vaccums,331,timeout
2024-07-12 18:41:42,91.120.96.50,51225,ICMP,2175,alexa,318,failure
2024-03-06 11:39:05,241.105.2.203,55172,UDP,93886,smart bulb system,430,timeout
2024-07-18 09:34:07,142.200.211.224,23463,TCP,12300,alexa,370,timeout
2024-08-09 00:44:47,255.2.140.215,26784,ICMP,41370,smart vaccums,483,failure
2024-07-16 01:37:00,170.194.65.209,1231,TCP,28628,smart bulb system,18,success
2024-01-22 14:30:01,67.25.13.93,52451,ICMP,28696,smart vaccums,393,success
2024-02-06 12:50:07,22.133.146.86,33223,TCP,9912,alexa,230,success
2024-04-21 00:14:38,10.215.96.215,11442,TCP,18688,smart bulb system,412,failure
2024-01-11 19:42:01,130.76.4.0,34650,UDP,82223,smart vaccums,321,failure
2024-01-01 13:53:55,58.248.248.244,55286,ICMP,14162,smart vaccums,427,failure
2024-07-17 00:31:52,237.237.184.150,16451,TCP,51354,smart bulb system,439,failure
2024-08-17 12:37:21,155.154.185.43,25373,UDP,67279,alexa,95,success
2024-01-30 17:53:46,252.162.94.222,8885,TCP,49419,smart bulb system,372,failure
2024-06-20 10:25:04,213.44.22.199,27095,TCP,54145,smart bulb system,470,failure
2024-01-31 22:25:57,208.197.23.132,18498,ICMP,60475,smart camera system,187,timeout
2024-01-06 18:23:04,22.50.120.105,49144,ICMP,68046,smart camera system,443,failure
2024-08-10 17:22:07,238.94.116.15,59744,TCP,67701,alexa,395,failure
2024-03-13 21:27:38,136.215.51.230,21486,ICMP,76496,alexa,230,timeout
2024-06-22 03:15:47,134.234.148.221,54914,ICMP,82228,alexa,416,failure
2024-06-27 16:01:16,179.197.15.123,25606,ICMP,21517,smart vaccums,44,timeout
2024-03-21 03:47:36,222.125.108.152,37804,ICMP,88995,smart camera system,319,success
2024-06-24 21:37:29,235.41.60.125,42052,UDP,43764,smart camera system,450,success
2024-01-27 10:41:53,143.130.42.120,42149,UDP,46334,alexa,19,failure
2024-03-03 02:20:14,51.144.133.1,20468,TCP,66535,smart camera system,70,success
2024-01-05 05:20:44,247.6.204.145,26587,UDP,58123,smart vaccums,44,failure
2024-07-11 08:32:27,113.197.95.221,30675,ICMP,47665,smart vaccums,435,timeout
2024-06-07 18:15:03,95.102.232.48,42470,TCP,57786,alexa,113,timeout
2024-06-24 11:13:23,39.224.18.72,31723,TCP,61781,smart camera system,168,timeout
2024-04-03 03:43:46,2.177.72.110,46884,TCP,98865,alexa,63,success
2024-06-03 07:16:44,146.79.130.80,37715,ICMP,25693,smart bulb system,72,failure
2024-05-29 09:59:16,158.105.251.220,18202,TCP,92617,smart camera system,64,failure
2024-07-28 15:54:27,251.74.197.76,12914,TCP,48813,alexa,203,success
2024-02-04 07:32:26,24.207.215.84,61440,ICMP,22312,smart camera system,298,success
2024-01-26 16:03:46,57.21.157.234,34519,UDP,10327,alexa,411,failure
2024-03-18 06:52:23,110.208.146.64,5269,UDP,89515,smart camera system,56,failure
2024-07-26 08:08:19,145.133.62.184,38021,UDP,70086,smart camera system,428,timeout
2024-06-08 07:50:50,178.28.50.243,6765,ICMP,87893,smart vaccums,258,timeout
2024-01-21 08:23:24,128.223.97.115,41289,UDP,6324,smart camera system,199,success
2024-03-15 17:36:45,166.16.208.33,57708,UDP,14406,smart bulb system,70,failure
2024-06-01 06:12:59,75.128.121.234,3243,UDP,43005,smart bulb system,41,failure
2024-02-23 07:19:13,187.177.2.231,50279,TCP,79012,smart vaccums,154,failure
2024-04-20 04:21:22,76.4.38.23,45273,UDP,41618,smart camera system,313,timeout
2024-07-24 06:29:08,4.107.160.22,24148,ICMP,47501,smart bulb system,477,timeout
2024-04-04 18:17:19,203.50.147.141,4651,TCP,37145,smart camera system,243,success
2024-01-05 21:00:39,0.241.108.200,19586,UDP,95146,alexa,197,failure
2024-02-19 14:12:43,92.167.240.70,17178,UDP,79223,smart bulb system,211,success
2024-01-03 15:55:41,124.46.52.185,21716,TCP,62411,alexa,52,success
2024-05-03 02:48:51,99.2.206.98,45299,ICMP,94104,smart vaccums,419,timeout
2024-08-08 00:40:22,148.240.182.129,5401,UDP,69175,smart camera system,425,timeout
2024-01-01 20:15:54,48.8.119.48,48133,ICMP,63031,smart bulb system,30,success
2024-06-06 15:49:11,252.253.118.242,44563,TCP,20239,smart bulb system,426,failure
2024-06-20 21:56:23,73.218.154.218,54698,UDP,32233,smart vaccums,104,success
2024-07-30 04:27:49,224.137.84.34,38342,UDP,89587,alexa,50,failure
2024-06-27 13:37:44,202.198.229.204,10905,ICMP,83678,alexa,33,failure
2024-04-21 11:28:20,18.102.159.34,3907,ICMP,13898,smart vaccums,213,timeout
2024-03-27 02:53:01,161.201.35.253,5060,ICMP,85435,smart vaccums,467,success
2024-03-08 02:47:58,162.10.105.163,56972,UDP,74264,smart camera system,286,failure
2024-01-23 19:05:12,54.33.86.159,21583,TCP,99370,alexa,269,timeout
2024-05-18 01:21:24,144.252.52.134,22543,ICMP,61623,smart vaccums,183,timeout
2024-06-09 22:43:52,254.7.69.218,8294,UDP,33962,smart camera system,283,failure
2024-06-26 10:19:01,96.239.121.65,18370,TCP,2104,smart bulb system,232,failure
2024-03-14 21:19:19,55.60.45.90,19220,TCP,54520,smart vaccums,72,timeout
2024-06-29 13:49:31,157.102.129.80,2252,UDP,79586,smart bulb system,377,failure
2024-02-02 14:34:55,129.25.233.180,52435,ICMP,96634,smart vaccums,420,success
2024-04-20 08:09:54,195.67.172.219,62637,ICMP,55985,alexa,157,timeout
2024-01-08 14:51:58,225.100.159.47,60692,ICMP,87377,alexa,72,timeout
2024-01-28 12:31:00,223.193.1.226,54096,ICMP,37708,smart bulb system,460,timeout
2024-01-21 21:35:34,129.59.130.52,45664,ICMP,29710,smart camera system,258,success
2024-06-30 09:14:14,2.141.0.192,12717,TCP,84821,smart camera system,413,success
2024-03-27 10:39:27,249.1.173.113,11173,TCP,36808,alexa,478,failure
2024-07-29 01:34:08,122.164.126.245,43952,ICMP,14633,smart vaccums,285,success
2024-05-13 10:14:41,206.111.214.211,44433,UDP,79810,smart bulb system,295,success
2024-01-19 02:19:50,111.234.30.181,63947,ICMP,27613,smart camera system,430,success
2024-04-17 06:44:12,142.55.143.181,26764,TCP,10257,smart vaccums,112,success
2024-07-15 18:04:38,91.229.4.14,62828,UDP,83593,smart camera system,277,timeout
2024-02-22 14:00:42,177.253.230.191,43975,UDP,17867,alexa,298,failure
2024-05-22 18:47:53,57.82.111.86,31292,TCP,10584,smart bulb system,471,timeout
2024-04-30 11:31:30,239.244.117.242,59492,ICMP,7396,alexa,3,failure
2024-03-28 16:16:20,241.253.58.17,34275,UDP,16465,smart bulb system,245,failure
2024-03-09 18:44:21,31.214.68.141,42508,ICMP,65230,smart vaccums,311,timeout
2024-07-26 03:45:14,94.232.123.231,10813,ICMP,56908,smart vaccums,363,failure
2024-01-10 00:45:25,222.78.108.247,21831,UDP,94730,smart bulb system,377,success
2024-01-07 18:51:22,145.43.142.13,14052,TCP,68228,smart camera system,344,failure
2024-02-12 04:19:35,64.194.50.154,50313,TCP,90200,smart camera system,60,success
2024-05-22 19:53:47,160.32.84.164,32006,ICMP,84868,smart camera system,441,failure
2024-06-11 05:41:18,77.28.57.164,36011,UDP,27739,alexa,479,timeout
2024-02-24 06:42:58,118.110.154.221,59467,TCP,53683,smart vaccums,442,failure
2024-03-13 01:06:58,207.165.153.118,1402,TCP,7478,smart camera system,203,timeout
2024-05-21 04:18:10,86.108.124.59,63590,UDP,25968,smart camera system,311,success
2024-01-30 20:23:05,217.174.83.22,22019,ICMP,63477,smart camera system,38,timeout
2024-03-21 01:30:56,219.123.189.79,23458,UDP,48552,smart vaccums,218,success
2024-03-28 12:02:53,85.99.232.253,2301,TCP,90116,smart bulb system,473,success
2024-03-08 00:52:52,95.59.245.109,1601,ICMP,52890,smart bulb system,282,failure
2024-07-28 08:24:34,167.84.185.148,42762,UDP,24841,smart vaccums,255,timeout
2024-02-27 15:21:52,73.38.179.34,17842,TCP,40816,smart bulb system,262,failure
2024-06-04 03:29:11,206.20.102.83,10374,UDP,64989,smart bulb system,81,success
2024-01-13 21:56:53,214.83.231.228,33805,UDP,97510,smart bulb system,52,timeout
2024-03-02 02:14:54,248.72.185.99,40908,TCP,27427,alexa,205,failure
2024-02-15 06:46:17,230.62.189.97,59018,ICMP,41503,smart bulb system,406,failure
2024-05-28 01:29:47,140.220.35.120,60589,ICMP,56790,smart camera system,289,failure
2024-01-01 15:12:09,134.131.74.170,36363,TCP,95846,alexa,327,failure
2024-06-24 06:23:17,65.153.247.136,42223,UDP,37832,alexa,280,success
2024-05-14 20:09:27,209.244.143.171,14598,TCP,23907,smart camera system,192,failure
2024-08-16 23:10:12,48.58.130.82,37431,TCP,33892,smart camera system,202,success
2024-02-15 23:21:22,134.252.44.219,4811,UDP,1369,smart bulb system,197,failure
2024-02-22 17:35:24,96.198.195.220,45665,TCP,27380,smart camera system,366,timeout
2024-04-26 09:13:24,176.39.217.169,24699,TCP,71708,smart bulb system,405,failure
2024-01-27 00:11:26,97.202.153.172,51527,ICMP,27786,smart camera system,171,success
2024-03-13 21:34:39,187.95.66.100,26927,TCP,46922,smart camera system,329,failure
2024-05-29 06:57:42,153.219.113.132,38819,TCP,48791,alexa,88,failure
2024-05-09 22:34:38,32.248.128.224,51668,ICMP,44718,smart camera system,111,failure
2024-01-27 15:11:44,103.83.126.16,46914,TCP,66169,alexa,29,success
2024-06-03 11:59:10,132.231.65.96,45019,UDP,26823,alexa,443,success
2024-04-11 00:43:34,85.251.100.161,36177,TCP,99536,alexa,457,success
2024-05-26 09:19:43,147.117.113.57,29689,ICMP,42932,smart camera system,108,failure
2024-04-04 19:08:42,5.103.146.76,5454,ICMP,83079,smart bulb system,365,success
2024-06-06 15:23:35,13.253.143.28,13120,TCP,15217,smart bulb system,92,failure
2024-08-08 07:02:53,178.26.215.175,59369,UDP,45536,smart vaccums,459,timeout
2024-04-30 23:49:54,182.37.46.162,57162,ICMP,46787,smart camera system,251,timeout
2024-07-31 07:26:37,42.98.140.252,22689,UDP,10758,alexa,269,success
2024-04-03 07:14:37,196.0.179.152,54116,ICMP,81865,smart vaccums,385,success
2024-03-28 08:02:55,109.198.94.3,62048,UDP,39526,smart vaccums,140,failure
2024-01-15 13:55:35,52.25.88.203,3411,UDP,68464,smart vaccums,286,success
2024-04-24 23:36:13,237.37.126.122,3007,ICMP,21231,alexa,320,failure
2024-04-26 05:03:32,179.117.217.248,5092,UDP,78192,smart bulb system,436,timeout
2024-04-26 23:17:07,89.97.57.251,33657,TCP,31288,alexa,200,timeout
2024-04-03 03:56:33,135.22.161.30,54527,ICMP,88537,smart bulb system,363,timeout
2024-07-28 20:48:01,53.228.123.38,49412,UDP,7887,alexa,229,failure
2024-06-22 00:45:21,55.2.132.245,54481,ICMP,58085,smart vaccums,25,failure
2024-04-25 21:05:59,183.181.225.85,36345,UDP,42388,smart bulb system,494,success
2024-07-15 10:04:42,233.121.48.170,56475,TCP,92265,smart bulb system,26,failure
2024-01-13 23:19:30,212.36.183.243,54999,TCP,84200,smart bulb system,368,timeout
2024-03-30 12:17:17,188.35.154.65,52629,TCP,23620,smart vaccums,463,failure
2024-06-19 20:00:34,81.196.252.125,61745,ICMP,71562,alexa,118,timeout
2024-03-30 13:33:56,67.227.103.112,48933,TCP,27141,alexa,367,timeout
2024-03-25 13:38:27,141.20.153.134,7647,ICMP,45354,smart vaccums,36,timeout
2024-03-12 08:14:00,8.105.160.237,53324,TCP,48789,alexa,130,timeout
2024-01-29 21:29:24,219.147.13.159,58439,TCP,60921,smart camera system,293,success
2024-05-25 12:23:31,113.141.179.133,31698,UDP,71,smart camera system,405,failure
2024-08-04 07:20:09,156.132.82.161,46308,UDP,27709,smart camera system,358,success
2024-02-10 17:04:19,237.103.36.243,51588,TCP,64796,smart camera system,249,success
2024-08-13 23:20:16,19.182.107.23,58509,UDP,16374,smart bulb system,465,timeout
2024-05-02 10:44:07,150.221.42.89,34253,TCP,69651,alexa,487,failure
2024-04-19 22:22:08,144.195.154.128,61671,UDP,87841,smart camera system,299,failure
2024-08-06 03:46:04,241.228.187.8,46508,TCP,27526,smart bulb system,23,success
2024-06-06 07:24:48,225.123.76.25,39545,UDP,83997,alexa,367,success
2024-08-02 06:56:28,75.40.182.91,56274,UDP,51044,smart vaccums,106,timeout
2024-08-18 06:37:42,110.54.2.223,31090,TCP,96331,smart bulb system,279,failure
2024-03-21 23:05:07,25.241.139.220,48855,ICMP,64043,smart camera system,210,success
2024-07-16 20:19:41,18.179.178.214,46822,UDP,48021,smart vaccums,119,failure
2024-07-04 18:33:06,245.160.228.234,26618,ICMP,41280,smart vaccums,125,timeout
2024-02-06 15:38:07,218.186.79.210,14780,ICMP,88746,alexa,187,success
2024-05-01 10:23:22,181.21.28.142,27230,TCP,71724,smart bulb system,235,success
2024-06-11 11:48:20,86.17.182.234,4751,ICMP,5507,alexa,379,timeout
2024-03-24 02:49:11,222.168.50.208,37871,ICMP,5385,smart vaccums,401,timeout
2024-01-10 09:35:48,126.188.98.164,54215,UDP,40969,alexa,332,failure
2024-06-07 18:38:44,153.172.43.46,57256,ICMP,10702,smart camera system,353,timeout
2024-06-04 21:29:09,7.155.144.61,57066,UDP,94588,smart vaccums,290,failure
2024-06-02 13:29:58,210.44.247.217,39431,UDP,15508,smart vaccums,290,failure
2024-01-25 16:26:24,182.219.138.116,61090,TCP,8392,alexa,42,timeout
